game_id,position,home_team,home_team_pim,away_team,away_team_pim,outcome,avg_pim_by_position/game
2017020725,W,Los Angeles Kings,21,New York Rangers,10,home win REG,6.182533438237608
2017020224,C,New Jersey Devils,6,St Louis Blues,4,away win REG,4.479150275373722
2017020224,D,New Jersey Devils,2,St Louis Blues,2,away win REG,6.016522423288749
2017020224,W,New Jersey Devils,2,St Louis Blues,0,away win REG,6.182533438237608
2017020724,C,Anaheim Ducks,2,San Jose Sharks,2,away win REG,4.479150275373722
2017020724,D,Anaheim Ducks,8,San Jose Sharks,0,away win REG,6.016522423288749
2017020724,W,Anaheim Ducks,0,San Jose Sharks,2,away win REG,6.182533438237608
2017020336,C,Minnesota Wild,2,Colorado Avalanche,0,home win SO,4.479150275373722
2017020336,D,Minnesota Wild,2,Colorado Avalanche,0,home win SO,6.016522423288749
2017020336,W,Minnesota Wild,2,Colorado Avalanche,4,home win SO,6.182533438237608
2017020343,C,Carolina Hurricanes,2,Toronto Maple Leafs,2,away win REG,4.479150275373722
2017020343,D,Carolina Hurricanes,0,Toronto Maple Leafs,2,away win REG,6.016522423288749
2017020343,W,Carolina Hurricanes,2,Toronto Maple Leafs,0,away win REG,6.182533438237608
2017021169,C,New York Islanders,10,Florida Panthers,4,away win REG,4.479150275373722
2017021169,D,New York Islanders,0,Florida Panthers,2,away win REG,6.016522423288749
2017021169,W,New York Islanders,2,Florida Panthers,2,away win REG,6.182533438237608
2017020148,C,Vancouver Canucks,4,Washington Capitals,2,home win REG,4.479150275373722
2017020148,D,Vancouver Canucks,7,Washington Capitals,4,home win REG,6.016522423288749
2017020148,W,Vancouver Canucks,0,Washington Capitals,21,home win REG,6.182533438237608
2017021243,C,Philadelphia Flyers,2,Carolina Hurricanes,0,home win REG,4.479150275373722
2017021243,D,Philadelphia Flyers,2,Carolina Hurricanes,0,home win REG,6.016522423288749
2017021243,W,Philadelphia Flyers,2,Carolina Hurricanes,4,home win REG,6.182533438237608
2017020099,C,Ottawa Senators,0,New Jersey Devils,0,away win OT,4.479150275373722
2017020099,D,Ottawa Senators,6,New Jersey Devils,10,away win OT,6.016522423288749
2017020099,W,Ottawa Senators,4,New Jersey Devils,4,away win OT,6.182533438237608
2017020672,C,Montreal Canadiens,0,Boston Bruins,0,away win SO,4.479150275373722
2017020672,D,Montreal Canadiens,2,Boston Bruins,8,away win SO,6.016522423288749
2017020672,W,Montreal Canadiens,2,Boston Bruins,2,away win SO,6.182533438237608
2017020350,C,Ottawa Senators,2,New York Islanders,2,away win REG,4.479150275373722
2017020350,D,Ottawa Senators,6,New York Islanders,8,away win REG,6.016522423288749
2017020350,W,Ottawa Senators,2,New York Islanders,2,away win REG,6.182533438237608
2017021028,C,Anaheim Ducks,2,Washington Capitals,0,home win REG,4.479150275373722
2017021028,D,Anaheim Ducks,2,Washington Capitals,0,home win REG,6.016522423288749
2017021028,W,Anaheim Ducks,4,Washington Capitals,4,home win REG,6.182533438237608
2017020653,C,Buffalo Sabres,14,Winnipeg Jets,0,away win REG,4.479150275373722
2017020653,D,Buffalo Sabres,2,Winnipeg Jets,6,away win REG,6.016522423288749
2017020653,W,Buffalo Sabres,2,Winnipeg Jets,0,away win REG,6.182533438237608
2017020244,C,Washington Capitals,5,Pittsburgh Penguins,2,home win REG,4.479150275373722
2017020244,D,Washington Capitals,4,Pittsburgh Penguins,4,home win REG,6.016522423288749
2017020244,W,Washington Capitals,4,Pittsburgh Penguins,9,home win REG,6.182533438237608
2017020476,C,New York Islanders,0,Dallas Stars,2,away win REG,4.479150275373722
2017020476,D,New York Islanders,2,Dallas Stars,0,away win REG,6.016522423288749
2017020476,W,New York Islanders,2,Dallas Stars,2,away win REG,6.182533438237608
2017021032,C,Boston Bruins,0,Philadelphia Flyers,4,home win REG,4.479150275373722
2017021032,D,Boston Bruins,6,Philadelphia Flyers,0,home win REG,6.016522423288749
2017021032,W,Boston Bruins,4,Philadelphia Flyers,2,home win REG,6.182533438237608
2017020871,C,Nashville Predators,2,St Louis Blues,0,home win OT,4.479150275373722
2017020871,D,Nashville Predators,0,St Louis Blues,6,home win OT,6.016522423288749
2017020871,W,Nashville Predators,2,St Louis Blues,0,home win OT,6.182533438237608
2017020265,C,Carolina Hurricanes,4,Dallas Stars,4,home win REG,4.479150275373722
2017020265,D,Carolina Hurricanes,0,Dallas Stars,4,home win REG,6.016522423288749
2017020265,W,Carolina Hurricanes,2,Dallas Stars,0,home win REG,6.182533438237608
2017020253,C,Detroit Red Wings,4,Columbus Blue Jackets,0,away win SO,4.479150275373722
2017020253,D,Detroit Red Wings,0,Columbus Blue Jackets,0,away win SO,6.016522423288749
2017020253,W,Detroit Red Wings,0,Columbus Blue Jackets,0,away win SO,6.182533438237608
2017020094,C,Los Angeles Kings,2,Montreal Canadiens,4,home win REG,4.479150275373722
2017020094,D,Los Angeles Kings,6,Montreal Canadiens,2,home win REG,6.016522423288749
2017020094,W,Los Angeles Kings,0,Montreal Canadiens,0,home win REG,6.182533438237608
2017020592,C,Vancouver Canucks,2,Los Angeles Kings,0,away win REG,4.479150275373722
2017020592,D,Vancouver Canucks,2,Los Angeles Kings,0,away win REG,6.016522423288749
2017020592,W,Vancouver Canucks,0,Los Angeles Kings,2,away win REG,6.182533438237608
2017020104,C,Buffalo Sabres,0,Vancouver Canucks,2,away win REG,4.479150275373722
2017020104,D,Buffalo Sabres,4,Vancouver Canucks,0,away win REG,6.016522423288749
2017020104,W,Buffalo Sabres,2,Vancouver Canucks,2,away win REG,6.182533438237608
2017020184,C,Anaheim Ducks,2,Toronto Maple Leafs,0,away win REG,4.479150275373722
2017020184,D,Anaheim Ducks,0,Toronto Maple Leafs,6,away win REG,6.016522423288749
2017020184,W,Anaheim Ducks,2,Toronto Maple Leafs,2,away win REG,6.182533438237608
2017020855,C,Dallas Stars,4,Vancouver Canucks,2,away win REG,4.479150275373722
2017020855,D,Dallas Stars,2,Vancouver Canucks,0,away win REG,6.016522423288749
2017020855,W,Dallas Stars,6,Vancouver Canucks,0,away win REG,6.182533438237608
2017020328,C,Tampa Bay Lightning,4,Chicago Blackhawks,4,home win OT,4.479150275373722
2017020328,D,Tampa Bay Lightning,4,Chicago Blackhawks,2,home win OT,6.016522423288749
2017020328,W,Tampa Bay Lightning,0,Chicago Blackhawks,4,home win OT,6.182533438237608
2017020924,C,Winnipeg Jets,0,Los Angeles Kings,2,away win REG,4.479150275373722
2017020924,D,Winnipeg Jets,4,Los Angeles Kings,8,away win REG,6.016522423288749
2017020924,W,Winnipeg Jets,6,Los Angeles Kings,0,away win REG,6.182533438237608
2017021178,C,Ottawa Senators,0,New York Islanders,2,away win REG,4.479150275373722
2017021178,D,Ottawa Senators,0,New York Islanders,7,away win REG,6.016522423288749
2017021178,W,Ottawa Senators,9,New York Islanders,4,away win REG,6.182533438237608
2017020607,C,St Louis Blues,0,New Jersey Devils,2,home win SO,4.479150275373722
2017020607,D,St Louis Blues,0,New Jersey Devils,6,home win SO,6.016522423288749
2017020607,W,St Louis Blues,4,New Jersey Devils,0,home win SO,6.182533438237608
2017020259,C,Arizona Coyotes,0,Winnipeg Jets,2,away win REG,4.479150275373722
2017020259,D,Arizona Coyotes,2,Winnipeg Jets,2,away win REG,6.016522423288749
2017020259,W,Arizona Coyotes,2,Winnipeg Jets,4,away win REG,6.182533438237608
2017020828,C,Philadelphia Flyers,8,Montreal Canadiens,8,home win REG,4.479150275373722
2017020828,D,Philadelphia Flyers,0,Montreal Canadiens,0,home win REG,6.016522423288749
2017020828,W,Philadelphia Flyers,0,Montreal Canadiens,2,home win REG,6.182533438237608
2017020448,C,Florida Panthers,2,Colorado Avalanche,0,away win REG,4.479150275373722
2017020448,D,Florida Panthers,4,Colorado Avalanche,8,away win REG,6.016522423288749
2017020448,W,Florida Panthers,0,Colorado Avalanche,2,away win REG,6.182533438237608
2017021095,C,Calgary Flames,0,San Jose Sharks,2,away win REG,4.479150275373722
2017021095,D,Calgary Flames,4,San Jose Sharks,0,away win REG,6.016522423288749
2017021095,W,Calgary Flames,0,San Jose Sharks,2,away win REG,6.182533438237608
2017020770,C,Dallas Stars,4,Los Angeles Kings,4,away win REG,4.479150275373722
2017020770,D,Dallas Stars,0,Los Angeles Kings,2,away win REG,6.016522423288749
2017020770,W,Dallas Stars,2,Los Angeles Kings,2,away win REG,6.182533438237608
2017021083,C,Buffalo Sabres,2,Toronto Maple Leafs,6,away win REG,4.479150275373722
2017021083,D,Buffalo Sabres,7,Toronto Maple Leafs,4,away win REG,6.016522423288749
2017021083,W,Buffalo Sabres,2,Toronto Maple Leafs,5,away win REG,6.182533438237608
2017021067,C,Florida Panthers,2,Ottawa Senators,2,away win REG,4.479150275373722
2017021067,D,Florida Panthers,2,Ottawa Senators,2,away win REG,6.016522423288749
2017021067,W,Florida Panthers,2,Ottawa Senators,0,away win REG,6.182533438237608
2017021027,C,Chicago Blackhawks,4,Colorado Avalanche,2,home win OT,4.479150275373722
2017021027,D,Chicago Blackhawks,2,Colorado Avalanche,2,home win OT,6.016522423288749
2017021027,W,Chicago Blackhawks,0,Colorado Avalanche,0,home win OT,6.182533438237608
2017020400,C,Pittsburgh Penguins,2,Buffalo Sabres,8,home win REG,4.479150275373722
2017020400,D,Pittsburgh Penguins,4,Buffalo Sabres,7,home win REG,6.016522423288749
2017020400,W,Pittsburgh Penguins,7,Buffalo Sabres,4,home win REG,6.182533438237608
2017020168,C,Winnipeg Jets,4,Pittsburgh Penguins,4,home win REG,4.479150275373722
2017020168,D,Winnipeg Jets,6,Pittsburgh Penguins,0,home win REG,6.016522423288749
2017020168,W,Winnipeg Jets,12,Pittsburgh Penguins,16,home win REG,6.182533438237608
2017021234,C,Florida Panthers,0,Nashville Predators,2,home win REG,4.479150275373722
2017021234,D,Florida Panthers,0,Nashville Predators,0,home win REG,6.016522423288749
2017021234,W,Florida Panthers,0,Nashville Predators,0,home win REG,6.182533438237608
2017020078,C,Anaheim Ducks,4,Buffalo Sabres,0,away win REG,4.479150275373722
2017020078,D,Anaheim Ducks,0,Buffalo Sabres,2,away win REG,6.016522423288749
2017020078,W,Anaheim Ducks,2,Buffalo Sabres,6,away win REG,6.182533438237608
2017020035,C,Toronto Maple Leafs,4,Chicago Blackhawks,0,home win OT,4.479150275373722
2017020035,D,Toronto Maple Leafs,10,Chicago Blackhawks,6,home win OT,6.016522423288749
2017020035,W,Toronto Maple Leafs,0,Chicago Blackhawks,6,home win OT,6.182533438237608
2017020533,C,Tampa Bay Lightning,2,Ottawa Senators,0,home win SO,4.479150275373722
2017020533,D,Tampa Bay Lightning,6,Ottawa Senators,7,home win SO,6.016522423288749
2017020533,W,Tampa Bay Lightning,5,Ottawa Senators,4,home win SO,6.182533438237608
2017020594,C,Columbus Blue Jackets,2,Tampa Bay Lightning,2,away win REG,4.479150275373722
2017020594,D,Columbus Blue Jackets,2,Tampa Bay Lightning,6,away win REG,6.016522423288749
2017020594,W,Columbus Blue Jackets,4,Tampa Bay Lightning,0,away win REG,6.182533438237608
2017020123,C,Toronto Maple Leafs,4,Los Angeles Kings,2,home win REG,4.479150275373722
2017020123,D,Toronto Maple Leafs,2,Los Angeles Kings,13,home win REG,6.016522423288749
2017020123,W,Toronto Maple Leafs,7,Los Angeles Kings,4,home win REG,6.182533438237608
2017020753,C,St Louis Blues,2,Colorado Avalanche,4,home win REG,4.479150275373722
2017020753,D,St Louis Blues,0,Colorado Avalanche,2,home win REG,6.016522423288749
2017020753,W,St Louis Blues,2,Colorado Avalanche,0,home win REG,6.182533438237608
2017020327,C,Columbus Blue Jackets,0,Calgary Flames,0,home win OT,4.479150275373722
2017020327,D,Columbus Blue Jackets,0,Calgary Flames,4,home win OT,6.016522423288749
2017020327,W,Columbus Blue Jackets,2,Calgary Flames,0,home win OT,6.182533438237608
2017021223,C,Toronto Maple Leafs,2,Buffalo Sabres,2,home win REG,4.479150275373722
2017021223,D,Toronto Maple Leafs,8,Buffalo Sabres,4,home win REG,6.016522423288749
2017021223,W,Toronto Maple Leafs,0,Buffalo Sabres,0,home win REG,6.182533438237608
2017020657,C,St Louis Blues,2,Florida Panthers,4,away win REG,4.479150275373722
2017020657,D,St Louis Blues,9,Florida Panthers,2,away win REG,6.016522423288749
2017020657,W,St Louis Blues,2,Florida Panthers,7,away win REG,6.182533438237608
2017020999,C,Anaheim Ducks,2,Columbus Blue Jackets,2,home win REG,4.479150275373722
2017020999,D,Anaheim Ducks,4,Columbus Blue Jackets,6,home win REG,6.016522423288749
2017020999,W,Anaheim Ducks,6,Columbus Blue Jackets,0,home win REG,6.182533438237608
2017021035,C,Ottawa Senators,0,Buffalo Sabres,2,away win SO,4.479150275373722
2017021035,D,Ottawa Senators,2,Buffalo Sabres,4,away win SO,6.016522423288749
2017021035,W,Ottawa Senators,4,Buffalo Sabres,2,away win SO,6.182533438237608
2017020692,C,Arizona Coyotes,2,San Jose Sharks,2,away win SO,4.479150275373722
2017020692,D,Arizona Coyotes,2,San Jose Sharks,0,away win SO,6.016522423288749
2017020692,W,Arizona Coyotes,0,San Jose Sharks,0,away win SO,6.182533438237608
2017020434,C,Florida Panthers,8,Winnipeg Jets,2,home win REG,4.479150275373722
2017020434,D,Florida Panthers,4,Winnipeg Jets,4,home win REG,6.016522423288749
2017020434,W,Florida Panthers,4,Winnipeg Jets,4,home win REG,6.182533438237608
2017020834,C,San Jose Sharks,4,Vegas Golden Knights,4,away win REG,4.479150275373722
2017020834,D,San Jose Sharks,2,Vegas Golden Knights,2,away win REG,6.016522423288749
2017020834,W,San Jose Sharks,2,Vegas Golden Knights,2,away win REG,6.182533438237608
2017021002,C,Los Angeles Kings,0,Chicago Blackhawks,2,away win REG,4.479150275373722
2017021002,D,Los Angeles Kings,8,Chicago Blackhawks,0,away win REG,6.016522423288749
2017021002,W,Los Angeles Kings,2,Chicago Blackhawks,2,away win REG,6.182533438237608
2017020436,C,Vancouver Canucks,0,Philadelphia Flyers,2,away win REG,4.479150275373722
2017020436,D,Vancouver Canucks,6,Philadelphia Flyers,0,away win REG,6.016522423288749
2017020436,W,Vancouver Canucks,4,Philadelphia Flyers,2,away win REG,6.182533438237608
2017020080,C,Detroit Red Wings,2,Tampa Bay Lightning,2,away win REG,4.479150275373722
2017020080,D,Detroit Red Wings,2,Tampa Bay Lightning,2,away win REG,6.016522423288749
2017020080,W,Detroit Red Wings,6,Tampa Bay Lightning,8,away win REG,6.182533438237608
2017020363,C,Pittsburgh Penguins,0,Philadelphia Flyers,4,home win OT,4.479150275373722
2017020363,D,Pittsburgh Penguins,4,Philadelphia Flyers,4,home win OT,6.016522423288749
2017020363,W,Pittsburgh Penguins,4,Philadelphia Flyers,2,home win OT,6.182533438237608
2017020389,C,New York Islanders,2,Ottawa Senators,2,away win REG,4.479150275373722
2017020389,D,New York Islanders,4,Ottawa Senators,0,away win REG,6.016522423288749
2017020389,W,New York Islanders,0,Ottawa Senators,2,away win REG,6.182533438237608
2017021018,C,Edmonton Oilers,4,Arizona Coyotes,2,home win OT,4.479150275373722
2017021018,D,Edmonton Oilers,0,Arizona Coyotes,4,home win OT,6.016522423288749
2017021018,W,Edmonton Oilers,6,Arizona Coyotes,6,home win OT,6.182533438237608
2017021049,C,Buffalo Sabres,0,Vegas Golden Knights,2,away win SO,4.479150275373722
2017021049,D,Buffalo Sabres,2,Vegas Golden Knights,0,away win SO,6.016522423288749
2017021049,W,Buffalo Sabres,2,Vegas Golden Knights,2,away win SO,6.182533438237608
2017020663,C,Washington Capitals,0,Carolina Hurricanes,2,away win REG,4.479150275373722
2017020663,D,Washington Capitals,0,Carolina Hurricanes,2,away win REG,6.016522423288749
2017020663,W,Washington Capitals,0,Carolina Hurricanes,2,away win REG,6.182533438237608
2017020808,C,Toronto Maple Leafs,2,Anaheim Ducks,0,home win REG,4.479150275373722
2017020808,D,Toronto Maple Leafs,4,Anaheim Ducks,4,home win REG,6.016522423288749
2017020808,W,Toronto Maple Leafs,0,Anaheim Ducks,2,home win REG,6.182533438237608
2017021115,C,Anaheim Ducks,4,New Jersey Devils,0,home win REG,4.479150275373722
2017021115,D,Anaheim Ducks,2,New Jersey Devils,4,home win REG,6.016522423288749
2017021115,W,Anaheim Ducks,2,New Jersey Devils,2,home win REG,6.182533438237608
2017020068,C,Winnipeg Jets,2,Carolina Hurricanes,2,home win REG,4.479150275373722
2017020068,D,Winnipeg Jets,4,Carolina Hurricanes,2,home win REG,6.016522423288749
2017020068,W,Winnipeg Jets,2,Carolina Hurricanes,0,home win REG,6.182533438237608
2017020568,C,Anaheim Ducks,0,Vegas Golden Knights,2,away win REG,4.479150275373722
2017020568,D,Anaheim Ducks,2,Vegas Golden Knights,0,away win REG,6.016522423288749
2017020568,W,Anaheim Ducks,2,Vegas Golden Knights,2,away win REG,6.182533438237608
2017020487,C,Calgary Flames,0,San Jose Sharks,2,away win REG,4.479150275373722
2017020487,D,Calgary Flames,4,San Jose Sharks,2,away win REG,6.016522423288749
2017020487,W,Calgary Flames,0,San Jose Sharks,2,away win REG,6.182533438237608
2017020985,C,Florida Panthers,7,New Jersey Devils,2,home win REG,4.479150275373722
2017020985,D,Florida Panthers,2,New Jersey Devils,2,home win REG,6.016522423288749
2017020985,W,Florida Panthers,0,New Jersey Devils,5,home win REG,6.182533438237608
2017020014,C,Tampa Bay Lightning,0,Florida Panthers,2,home win REG,4.479150275373722
2017020014,D,Tampa Bay Lightning,6,Florida Panthers,2,home win REG,6.016522423288749
2017020014,W,Tampa Bay Lightning,2,Florida Panthers,2,home win REG,6.182533438237608
2017020702,C,Nashville Predators,2,Arizona Coyotes,4,home win SO,4.479150275373722
2017020702,D,Nashville Predators,0,Arizona Coyotes,2,home win SO,6.016522423288749
2017020702,W,Nashville Predators,2,Arizona Coyotes,0,home win SO,6.182533438237608
2017020088,C,Dallas Stars,0,Arizona Coyotes,0,home win REG,4.479150275373722
2017020088,D,Dallas Stars,2,Arizona Coyotes,7,home win REG,6.016522423288749
2017020088,W,Dallas Stars,7,Arizona Coyotes,0,home win REG,6.182533438237608
2017020023,C,Carolina Hurricanes,0,Minnesota Wild,2,home win SO,4.479150275373722
2017020023,D,Carolina Hurricanes,6,Minnesota Wild,6,home win SO,6.016522423288749
2017020023,W,Carolina Hurricanes,0,Minnesota Wild,0,home win SO,6.182533438237608
2017021199,C,Los Angeles Kings,2,Arizona Coyotes,0,home win REG,4.479150275373722
2017021199,D,Los Angeles Kings,0,Arizona Coyotes,6,home win REG,6.016522423288749
2017021199,W,Los Angeles Kings,4,Arizona Coyotes,2,home win REG,6.182533438237608
2017021130,C,Vegas Golden Knights,0,Vancouver Canucks,0,home win REG,4.479150275373722
2017021130,D,Vegas Golden Knights,0,Vancouver Canucks,4,home win REG,6.016522423288749
2017021130,W,Vegas Golden Knights,2,Vancouver Canucks,2,home win REG,6.182533438237608
2017021055,C,Toronto Maple Leafs,4,Pittsburgh Penguins,2,home win REG,4.479150275373722
2017021055,D,Toronto Maple Leafs,4,Pittsburgh Penguins,4,home win REG,6.016522423288749
2017021055,W,Toronto Maple Leafs,0,Pittsburgh Penguins,0,home win REG,6.182533438237608
2017020338,C,Washington Capitals,4,Tampa Bay Lightning,4,home win REG,4.479150275373722
2017020338,D,Washington Capitals,2,Tampa Bay Lightning,0,home win REG,6.016522423288749
2017020338,W,Washington Capitals,0,Tampa Bay Lightning,2,home win REG,6.182533438237608
2017020002,C,Pittsburgh Penguins,6,St Louis Blues,2,away win OT,4.479150275373722
2017020002,D,Pittsburgh Penguins,2,St Louis Blues,6,away win OT,6.016522423288749
2017020002,W,Pittsburgh Penguins,0,St Louis Blues,0,away win OT,6.182533438237608
2017020931,C,New Jersey Devils,2,Minnesota Wild,2,away win REG,4.479150275373722
2017020931,D,New Jersey Devils,2,Minnesota Wild,4,away win REG,6.016522423288749
2017020931,W,New Jersey Devils,0,Minnesota Wild,0,away win REG,6.182533438237608
2017020025,C,Chicago Blackhawks,2,Columbus Blue Jackets,7,home win REG,4.479150275373722
2017020025,D,Chicago Blackhawks,2,Columbus Blue Jackets,0,home win REG,6.016522423288749
2017020025,W,Chicago Blackhawks,7,Columbus Blue Jackets,2,home win REG,6.182533438237608
2017020640,C,Calgary Flames,11,Anaheim Ducks,11,home win REG,4.479150275373722
2017020640,D,Calgary Flames,0,Anaheim Ducks,11,home win REG,6.016522423288749
2017020640,W,Calgary Flames,21,Anaheim Ducks,2,home win REG,6.182533438237608
2017020793,C,Philadelphia Flyers,2,Ottawa Senators,6,away win SO,4.479150275373722
2017020793,D,Philadelphia Flyers,2,Ottawa Senators,2,away win SO,6.016522423288749
2017020793,W,Philadelphia Flyers,6,Ottawa Senators,2,away win SO,6.182533438237608
2017020082,C,New York Rangers,2,Pittsburgh Penguins,10,away win OT,4.479150275373722
2017020082,D,New York Rangers,4,Pittsburgh Penguins,2,away win OT,6.016522423288749
2017020082,W,New York Rangers,4,Pittsburgh Penguins,4,away win OT,6.182533438237608
2017020693,C,Boston Bruins,0,Montreal Canadiens,4,home win REG,4.479150275373722
2017020693,D,Boston Bruins,4,Montreal Canadiens,0,home win REG,6.016522423288749
2017020693,W,Boston Bruins,0,Montreal Canadiens,2,home win REG,6.182533438237608
2017020190,C,Florida Panthers,2,Columbus Blue Jackets,4,away win REG,4.479150275373722
2017020190,D,Florida Panthers,8,Columbus Blue Jackets,0,away win REG,6.016522423288749
2017020190,W,Florida Panthers,2,Columbus Blue Jackets,2,away win REG,6.182533438237608
2017021213,C,Nashville Predators,6,Buffalo Sabres,2,away win REG,4.479150275373722
2017021213,D,Nashville Predators,0,Buffalo Sabres,2,away win REG,6.016522423288749
2017021213,W,Nashville Predators,31,Buffalo Sabres,4,away win REG,6.182533438237608
2017021151,C,Colorado Avalanche,0,Vegas Golden Knights,4,home win SO,4.479150275373722
2017021151,D,Colorado Avalanche,0,Vegas Golden Knights,2,home win SO,6.016522423288749
2017021151,W,Colorado Avalanche,2,Vegas Golden Knights,2,home win SO,6.182533438237608
2017020264,C,Los Angeles Kings,2,San Jose Sharks,2,away win REG,4.479150275373722
2017020264,D,Los Angeles Kings,4,San Jose Sharks,2,away win REG,6.016522423288749
2017020264,W,Los Angeles Kings,0,San Jose Sharks,4,away win REG,6.182533438237608
2017020460,C,New York Islanders,2,Washington Capitals,6,home win REG,4.479150275373722
2017020460,D,New York Islanders,0,Washington Capitals,0,home win REG,6.016522423288749
2017020460,W,New York Islanders,2,Washington Capitals,0,home win REG,6.182533438237608
2017021072,C,Montreal Canadiens,4,Dallas Stars,11,home win REG,4.479150275373722
2017021072,D,Montreal Canadiens,7,Dallas Stars,6,home win REG,6.016522423288749
2017021072,W,Montreal Canadiens,9,Dallas Stars,5,home win REG,6.182533438237608
2017021008,C,Florida Panthers,7,Philadelphia Flyers,2,home win REG,4.479150275373722
2017021008,D,Florida Panthers,2,Philadelphia Flyers,15,home win REG,6.016522423288749
2017021008,W,Florida Panthers,2,Philadelphia Flyers,0,home win REG,6.182533438237608
2017021149,C,Winnipeg Jets,0,Anaheim Ducks,0,home win OT,4.479150275373722
2017021149,D,Winnipeg Jets,2,Anaheim Ducks,4,home win OT,6.016522423288749
2017021149,W,Winnipeg Jets,2,Anaheim Ducks,0,home win OT,6.182533438237608
2017020409,C,Winnipeg Jets,2,Ottawa Senators,2,home win REG,4.479150275373722
2017020409,D,Winnipeg Jets,2,Ottawa Senators,2,home win REG,6.016522423288749
2017020409,W,Winnipeg Jets,2,Ottawa Senators,2,home win REG,6.182533438237608
2017020666,C,Florida Panthers,0,Calgary Flames,4,away win REG,4.479150275373722
2017020666,D,Florida Panthers,4,Calgary Flames,4,away win REG,6.016522423288749
2017020666,W,Florida Panthers,4,Calgary Flames,0,away win REG,6.182533438237608
2017021162,C,Edmonton Oilers,0,Los Angeles Kings,2,home win REG,4.479150275373722
2017021162,D,Edmonton Oilers,2,Los Angeles Kings,0,home win REG,6.016522423288749
2017021162,W,Edmonton Oilers,0,Los Angeles Kings,2,home win REG,6.182533438237608
2017020213,C,Edmonton Oilers,0,Detroit Red Wings,0,away win REG,4.479150275373722
2017020213,D,Edmonton Oilers,0,Detroit Red Wings,2,away win REG,6.016522423288749
2017020213,W,Edmonton Oilers,4,Detroit Red Wings,2,away win REG,6.182533438237608
2017020850,C,Arizona Coyotes,2,Philadelphia Flyers,2,away win SO,4.479150275373722
2017020850,D,Arizona Coyotes,2,Philadelphia Flyers,0,away win SO,6.016522423288749
2017020850,W,Arizona Coyotes,4,Philadelphia Flyers,4,away win SO,6.182533438237608
2017021153,C,Toronto Maple Leafs,5,Detroit Red Wings,7,home win REG,4.479150275373722
2017021153,D,Toronto Maple Leafs,0,Detroit Red Wings,2,home win REG,6.016522423288749
2017021153,W,Toronto Maple Leafs,2,Detroit Red Wings,4,home win REG,6.182533438237608
2017020458,C,St Louis Blues,8,Buffalo Sabres,10,home win OT,4.479150275373722
2017020458,D,St Louis Blues,2,Buffalo Sabres,8,home win OT,6.016522423288749
2017020458,W,St Louis Blues,0,Buffalo Sabres,0,home win OT,6.182533438237608
2017021250,C,Vancouver Canucks,0,Arizona Coyotes,2,home win OT,4.479150275373722
2017021250,D,Vancouver Canucks,4,Arizona Coyotes,2,home win OT,6.016522423288749
2017021250,W,Vancouver Canucks,0,Arizona Coyotes,2,home win OT,6.182533438237608
2017020634,C,Dallas Stars,4,Edmonton Oilers,4,home win REG,4.479150275373722
2017020634,D,Dallas Stars,4,Edmonton Oilers,2,home win REG,6.016522423288749
2017020634,W,Dallas Stars,0,Edmonton Oilers,0,home win REG,6.182533438237608
2017020297,C,Buffalo Sabres,4,Carolina Hurricanes,2,away win REG,4.479150275373722
2017020297,D,Buffalo Sabres,2,Carolina Hurricanes,0,away win REG,6.016522423288749
2017020297,W,Buffalo Sabres,2,Carolina Hurricanes,2,away win REG,6.182533438237608
2017021073,C,Tampa Bay Lightning,2,Ottawa Senators,0,away win REG,4.479150275373722
2017021073,D,Tampa Bay Lightning,2,Ottawa Senators,0,away win REG,6.016522423288749
2017021073,W,Tampa Bay Lightning,5,Ottawa Senators,13,away win REG,6.182533438237608
2017020085,C,Ottawa Senators,0,Vancouver Canucks,0,away win REG,4.479150275373722
2017020085,D,Ottawa Senators,7,Vancouver Canucks,4,away win REG,6.016522423288749
2017020085,W,Ottawa Senators,2,Vancouver Canucks,19,away win REG,6.182533438237608
2017020899,C,Pittsburgh Penguins,2,Toronto Maple Leafs,0,home win REG,4.479150275373722
2017020899,D,Pittsburgh Penguins,2,Toronto Maple Leafs,2,home win REG,6.016522423288749
2017020899,W,Pittsburgh Penguins,0,Toronto Maple Leafs,0,home win REG,6.182533438237608
2017020440,C,Washington Capitals,2,New York Rangers,4,home win REG,4.479150275373722
2017020440,D,Washington Capitals,2,New York Rangers,2,home win REG,6.016522423288749
2017020440,W,Washington Capitals,2,New York Rangers,2,home win REG,6.182533438237608
2017021144,C,Colorado Avalanche,0,Los Angeles Kings,2,away win REG,4.479150275373722
2017021144,D,Colorado Avalanche,4,Los Angeles Kings,2,away win REG,6.016522423288749
2017021144,W,Colorado Avalanche,0,Los Angeles Kings,2,away win REG,6.182533438237608
2017020170,C,New York Islanders,4,Vegas Golden Knights,0,home win REG,4.479150275373722
2017020170,D,New York Islanders,4,Vegas Golden Knights,0,home win REG,6.016522423288749
2017020170,W,New York Islanders,2,Vegas Golden Knights,10,home win REG,6.182533438237608
2017021085,C,Philadelphia Flyers,0,Columbus Blue Jackets,0,away win REG,4.479150275373722
2017021085,D,Philadelphia Flyers,0,Columbus Blue Jackets,2,away win REG,6.016522423288749
2017021085,W,Philadelphia Flyers,0,Columbus Blue Jackets,2,away win REG,6.182533438237608
2017020928,C,Anaheim Ducks,4,Dallas Stars,2,home win REG,4.479150275373722
